id,lv,profession_id,name,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res
1927,27,30034,主教,9980,1047,524,5,81,213,224,81,0,0,0,0,0,0,0,0,0,0
1928,28,30034,主教,10561,1116,558,5,84,223,234,84,0,0,0,0,0,0,0,0,0,0
1929,29,30034,主教,11165,1187,594,5,87,234,243,87,0,0,0,0,0,0,0,0,0,0
1930,30,30034,主教,14171,1430,715,5,90,276,287,90,0,0,0,0,0,0,0,0,0,0
1931,31,30034,主教,14914,1515,757,5,93,286,299,93,0,0,0,0,0,0,0,0,0,0
1932,32,30034,主教,15682,1603,802,5,96,299,312,96,0,0,0,0,0,0,0,0,0,0
1933,33,30034,主教,16471,1695,848,5,99,311,324,99,0,0,0,0,0,0,0,0,0,0
1934,34,30034,主教,17283,1790,895,5,102,324,341,102,0,0,0,0,0,0,0,0,0,0
1935,35,30034,主教,19589,2047,1023,5,105,336,354,105,0,0,0,0,0,0,0,0,0,0
1936,36,30034,主教,20492,2155,1077,5,108,349,367,108,0,0,0,0,0,0,0,0,0,0
1937,37,30034,主教,21418,2266,1133,5,111,364,380,111,0,0,0,0,0,0,0,0,0,0
1938,38,30034,主教,22366,2382,1191,5,114,377,393,114,0,0,0,0,0,0,0,0,0,0
1939,39,30034,主教,23338,2501,1251,5,117,390,406,117,0,0,0,0,0,0,0,0,0,0
1940,40,30034,主教,28684,2925,1463,5,120,453,475,120,0,0,0,0,0,0,0,0,0,0
1941,41,30034,主教,29842,3064,1532,5,123,467,492,123,0,0,0,0,0,0,0,0,0,0
1942,42,30034,主教,31025,3207,1604,5,126,485,507,126,0,0,0,0,0,0,0,0,0,0
1943,43,30034,主教,32231,3355,1677,5,129,500,522,129,0,0,0,0,0,0,0,0,0,0
1944,44,30034,主教,33460,3506,1753,5,132,515,540,132,0,0,0,0,0,0,0,0,0,0
1945,45,30034,主教,36998,3909,1954,5,135,532,556,135,0,0,0,0,0,0,0,0,0,0
1946,46,30034,主教,38327,4077,2039,5,138,548,574,138,0,0,0,0,0,0,0,0,0,0
1947,47,30034,主教,39679,4250,2125,5,141,566,594,141,0,0,0,0,0,0,0,0,0,0
1948,48,30034,主教,41054,4429,2214,5,144,582,610,144,0,0,0,0,0,0,0,0,0,0
1949,49,30034,主教,42450,4612,2306,5,147,600,629,147,0,0,0,0,0,0,0,0,0,0
1950,50,30034,主教,46503,5093,2547,5,150,618,645,150,0,0,0,0,0,0,0,0,0,0
