id,name,atlas,big_icon,icon,icon_shelf,type,sub_type,desc,sort,level,unlock_show_type,unlock_show_val,unlock_type,unlock_val_01,unlock_val_02,unlock_dec,activate_drawing,artisan_id,artisan_lv,production_artisan_exp,speed_up_energy,make_integral,speed_up_diamond,production_time,material_id,material_num,delete_material_id,delete_material_num,component1_type,component1_id,component1_num,component2_type,component2_id,component2_num,progress1_reward_type,progress1_reward_id,progress1_reward_val,progress1_exp,progress1_dec,progress1_blueprint,progress2_reward_type,progress2_reward_id,progress2_reward_val,progress2_exp,progress2_dec,progress2_blueprint,progress3_reward_type,progress3_reward_id,progress3_reward_val,progress3_exp,progress3_dec,progress3_blueprint,progress4_reward_type,progress4_reward_id,progress4_reward_val,progress4_exp,progress4_dec,progress4_blueprint,progress5_reward_type,progress5_reward_id,progress5_reward_val,progress5_exp,progress5_dec,progress5_blueprint,star1_reward_type,star1_reward_id,star1_reward_val,star1_item_num,star1__dec,star2_reward_type,star2_reward_id,star2_reward_val,star2_item_num,star2__dec,star3_reward_type,star3_reward_id,star3_reward_val,star3_item_num,star3__dec
v:number,v:string,v:string,v:string,v:string,v:string,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:string,v:number,list:number,list:number,v:number,v:number,v:number,v:number,v:number,list:number,list:number,list:number,list:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:string
装备ID,装备类别名称,图集,大图标url,UI对应图标,货架对应图标,大类别,小类别,装备说明,序号,等级,前端显示解锁条件类型:1-获得指定员工解锁，2-制作指定装备达到X数量解锁，3-宝箱获得，4-转盘获得，5-七日目标完成获得，6-礼包获得,前端显示解锁条件,解锁类型:1-获得指定员工解锁，2-制作指定装备达到X数量解锁，3-通过获得图纸解锁,解锁条件1,解锁条件2,解锁说明文字,激活消耗图纸数量,所需员工ID,所需员工等级,制造工匠获得经验,加速能量与时间兑换比例1能量=X秒(改为总消耗能量),巧匠大赛积分,加速消耗钻石(已废弃，改用公式计算),制作时间-秒,消耗材料ID,消耗材料数量,删除返回材料ID,删除返回材料数量,消耗配件1类型,消耗配件1id,消耗配件1数量,消耗配件2类型,消耗配件2id,消耗配件2数量,物品进度1奖励_类型,物品进度1奖励_id,物品进度1奖励_效果值,物品进度1_制作数量,物品进度1_文字说明,物品进度1_奖励图纸数量,物品进度2奖励_类型,物品进度2奖励_id,物品进度2奖励_效果值,物品进度2_制作数量,物品进度2_文字说明,物品进度2_奖励图纸数量,物品进度3奖励_类型,物品进度3奖励_id,物品进度3奖励_效果值,物品进度3_制作数量,物品进度3_文字说明,物品进度3_奖励图纸数量,物品进度4奖励_类型,物品进度4奖励_id,物品进度4奖励_效果值,物品进度4_制作数量,物品进度4_文字说明,物品进度4_奖励图纸数量,物品进度5奖励_类型,物品进度5奖励_id,物品进度5奖励_效果值,物品进度5_制作数量,物品进度5_文字说明,物品进度5_奖励图纸数量,升星1奖励_类型,升星1奖励_id,升星1奖励_效果值（触发概率=X/10000）,升星1_需要材料数量,升星1_文字说明,升星2奖励_类型,升星2奖励_id,升星2奖励_效果值（触发概率=X/10000）,升星2_需要材料数量,升星2_文字说明,升星3奖励_类型,升星3奖励_id,升星3奖励_效果值（触发概率=X/10000）,升星3_需要材料数量,升星3_文字说明
22070,毒液刺针,Equip_Icon01_atlas,icon_22070,icon_22070,icon_22070,3,20,据说发明它的灵感来源于一类稀有昆虫，可惜现在已经很难找到了,7,5,3,3,3,182070,1,开启保险柜获得,0,7:6,13:1,188,335,122,11,1740,20001:20003:20005,64:43:15,20001:20003:20005,6:4:1,2,30007,2,2,30006,3,4,0,25,9,制作耗时,1,1,20001,13,22,资源节省,1,5,0,125,40,售价提升,1,4,0,10,60,制作耗时,1,8,0,2,95,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
22130,麻醉手表,Equip_Icon01_atlas,icon_22130,icon_22130,icon_22130,3,20,趁着对方不注意，拧动指针，就能发射麻醉针,13,6,6,-1,3,182130,1,通过参与活动获得,0,7:6,13:1,285,465,269,13,2400,20001:20003:20005,74:49:19,20001:20003:20005,7:4:1,2,30012,4,,,,4,0,25,9,制作耗时,1,1,20001,15,22,资源节省,1,1,20003,10,40,资源节省,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
22140,防身戒指,Equip_Icon02_atlas,icon_22140,icon_22140,icon_22140,3,20,坚硬的外壳与尖锐的针都可用来制敌,14,7,6,-1,3,182140,1,通过参与活动获得,0,7:6,19:15,520,795,513,13,12000,20001:20005:20008,132:34:29,20001:20005:20008,12:3:3,2,30015,4,2,30010,6,4,0,25,10,制作耗时,1,1,20001,23,24,资源节省,1,2,30010,2,44,节约配件,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
23010,马蜂窝,Equip_Icon01_atlas,icon_23010,icon_23010,icon_23010,3,21,简易的范围伤害用具,1,1,2,20010,2,20010,10,制作创口贴达到X10可解锁,1,5,2,12,55,13,11,100,20004,12,20004,1,,,,,,,7,23020,1,8,解锁图纸,1,5,0,150,20,售价提升,1,4,0,25,36,制作耗时,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
23020,冲击手雷,Equip_Icon01_atlas,icon_23020,icon_23020,icon_23020,3,21,强大的冲击力可以让几米内的生物溶解成一滩液体,2,2,2,23010,2,23010,8,制作马蜂窝达到X8可解锁,2,5,3,38,110,21,12,280,20004,17,20004,1,2,30002,2,,,,5,0,150,9,售价提升,1,7,23030,1,22,解锁图纸,1,4,0,25,40,制作耗时,1,8,0,2,65,高品质概率,1,8,0,3,100,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
23030,闪光弹,Equip_Icon01_atlas,icon_23030,icon_23030,icon_23030,3,21,能够使敌人短暂地失去视力，互相攻击,3,3,2,23020,2,23020,22,制作冲击手雷达到X22可解锁,3,5,7,80,190,42,13,630,20004,30,20004,3,2,30005,3,2,30003,1,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,7,23040,1,36,解锁图纸,1,1,20004,6,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
23040,烟雾弹,Equip_Icon01_atlas,icon_23040,icon_23040,icon_23040,3,21,又呛又刺激的炸弹，他更注重让人丧失抵抗而不是杀伤,4,4,2,23030,2,23030,36,制作闪光弹达到X36可解锁,6,5,10,139,295,81,13,1290,20004,49,20004,4,2,30007,3,,,,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,7,23050,1,36,解锁图纸,1,1,20004,10,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
23050,毒气手雷,Equip_Icon01_atlas,icon_23050,icon_23050,icon_23050,3,21,残忍的武器，被它击中后，哪怕侥幸生还也会留下严重后果,5,5,2,23040,2,23040,36,制作烟雾弹达到X36可解锁,10,5,13,218,420,173,13,2400,20004:20008,85:21,20004:20008,8:2,2,30009,3,2,30006,2,4,0,25,9,制作耗时,1,5,0,125,22,售价提升,1,7,23060,1,40,解锁图纸,1,1,20004,17,60,资源节省,1,8,0,2,95,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
23060,燃烧手雷,Equip_Icon01_atlas,icon_23060,icon_23060,icon_23060,3,21,爆炸后会溅起可燃性液体，令敌人痛不欲生,6,6,2,23050,2,23050,40,制作毒气手雷达到X40可解锁,15,5:7,15:11,278,515,265,13,4200,20004:20008,113:29,20004:20008,11:2,2,30012,4,2,30002,5,4,0,25,10,制作耗时,1,1,20004,23,24,资源节省,1,7,23070,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
23070,电击手雷,Equip_Icon01_atlas,icon_23070,icon_23070,icon_23070,3,21,他拥有炫目的光芒，令人麻痹的痛苦,7,7,2,23060,2,23060,44,制作燃烧手雷达到X44可解锁,25,5:7,17:13,353,620,379,13,6000,20004:20008,141:36,20004:20008,14:3,2,30013,5,,,,4,0,25,10,制作耗时,1,1,20004,28,24,资源节省,1,7,23090,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
23090,音爆手雷,Equip_Icon01_atlas,icon_23090,icon_23090,icon_23090,3,21,通过爆炸发出强烈引爆，震晕甚至击杀敌人,9,8,2,23070,2,23070,44,制作电击手雷达到X44可解锁,35,5:7,21:17,518,860,771,13,13200,20004:20008:20009,199:51:7,20004:20008:20009,19:5:1,2,30018,4,2,30012,6,4,0,25,11,制作耗时,1,1,20004,40,28,资源节省,1,7,23100,1,50,解锁图纸,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
23100,溶解手雷,Equip_Icon02_atlas,icon_23100,icon_23100,icon_23100,3,21,爆炸后会溅出腐蚀液体,10,9,2,23090,2,23090,50,制作音爆手雷达到X50可解锁,45,5:7,24:20,675,1065,1224,13,16200,20004:20008:20009,244:67:13,20004:20008:20009,24:6:1,1,20072,1,2,30019,5,4,0,25,10,制作耗时,1,1,20004,49,26,资源节省,1,7,23110,1,46,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
23110,精神干扰手雷,Equip_Icon02_atlas,equip_touzhi,equip_touzhi,equip_touzhi,3,21,爆炸后会产生幻觉强烈干扰精神甚至击杀敌人,11,10,2,23100,2,23100,46,制作溶解手雷达到X46可解锁,45,5:7,27:23,848,2335,1909,13,30000,20004:20008:20009,290:82:22,20004:20008:20009,29:8:2,2,30023,4,2,30017,5,4,0,20,10,制作耗时,1,1,20004,58,26,资源节省,1,5,0,125,46,售价提升,1,1,20008,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
23120,木柄手雷,Equip_Icon01_atlas,icon_23120,icon_23120,icon_23120,3,21,一款古老的手雷，手感极佳,12,3,6,-1,3,183120,1,通过专享礼包获得,0,5,8,97,225,56,13,630,20004:20002,34:10,20004:20002,3:1,1,23021,1,2,30003,2,5,0,150,8,售价提升,1,4,0,20,20,制作耗时,1,1,20004,7,36,资源节省,1,4,0,20,55,制作耗时,1,8,0,2,85,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
23140,南瓜手雷,Equip_Icon02_atlas,icon_23140,icon_23140,icon_23140,3,21,完美的伪装，谁会不喜欢一个无害的南瓜呢,14,5,4,-1,3,183140,1,通过参与活动获得,0,5,13,218,420,173,13,3400,20004:20008,110:41,20004:20008,11:4,2,30009,6,2,30051,4,4,0,25,9,制作耗时,1,5,0,125,22,售价提升,1,2,30009,1,40,节约配件,1,1,20004,17,60,资源节省,1,8,0,2,95,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
23130,聚能手雷,Equip_Icon01_atlas,icon_23130,icon_23130,icon_23130,3,21,它的威力也许会让你大吃一惊,13,7,6,-1,3,183130,1,通过专享礼包获得,0,5:7,19:15,429,743,502,11,7920,20004:20008,170:43,20004:20008,17:4,2,30014,6,2,30011,4,4,0,25,10,制作耗时,1,1,20004,31,24,资源节省,1,5,0,125,44,售价提升,1,2,30011,2,70,节约配件,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
23080,冰冻手雷,Equip_Icon01_atlas,icon_23080,icon_23080,icon_23080,3,21,能够短时间冻僵敌人,8,7,3,5,3,183080,1,开启胜利宝箱获得,0,5:7,18:14,390,675,520,11,7200,20004:20008,155:39,20004:20008,15:3,2,30014,5,,,,4,0,25,10,制作耗时,1,1,20004,31,24,资源节省,1,5,0,125,44,售价提升,1,4,0,10,70,制作耗时,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
23150,莫洛托夫鸡尾酒,Equip_Icon02_atlas,icon_23150,icon_23150,icon_23150,3,21,只要一瓶就可以瓦解敌人的进攻,15,4,4,-1,3,183150,1,通过参与制作大赛活动获得,0,5,12,189,335,154,13,2000,20004:20008,68:12,20004:20008,7:1,2,30007,4,2,30006,2,4,0,25,9,制作耗时,1,5,0,125,22,售价提升,1,2,30007,1,40,节约配件,1,1,20004,15,60,资源节省,1,8,0,2,95,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
23160,金伯利矿炸药,Equip_Icon02_atlas,icon_23160,icon_23160,icon_23160,3,21,炸药掺杂了矿物粉末，爆发出的能量无法想想,16,6,3,-1,3,183160,1,开启奇兵宝箱获得,0,5:7,16:12,334,590,328,13,6000,20004:20008,140:39,20004:20008,13:3,2,30012,6,2,30051,4,4,0,25,10,制作耗时,1,1,20004,28,24,资源节省,1,2,30012,2,46,节约配件,1,5,0,125,75,售价提升,1,8,0,2,120,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,65,双倍快乐|有几率制作暴击X2件,3,0,2,130,超凡制作|有几率制作出超凡装备
24010,皮制手环,Equip_Icon01_atlas,icon_24010,icon_24010,icon_24010,3,22,娱乐的好用具,1,1,1,9,1,9,1,获得工人阿芙莉亚后解锁,0,9,1,18,70,16,11,140,20003,14,20003,1,,,,,,,5,0,125,8,售价提升,1,7,24020,1,20,解锁图纸,1,1,20003,3,36,资源节省,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
24020,小熊玩偶,Equip_Icon01_atlas,icon_24020,icon_24020,icon_24020,3,22,末世里为数不多的一点可爱和温馨,2,2,2,24010,2,24010,20,制作皮制手环达到X20可解锁,1,9,3,35,110,21,12,270,20003,17,20003,1,,,,,,,5,0,125,9,售价提升,1,7,24030,1,22,解锁图纸,1,4,0,25,40,制作耗时,1,8,0,2,65,高品质概率,1,8,0,3,100,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
24030,木制的鱼竿,Equip_Icon01_atlas,icon_24030,icon_24030,icon_24030,3,22,对于新人的祝福,3,3,2,24020,2,24020,22,制作小熊玩偶达到X22可解锁,3,9,7,74,190,42,13,630,20002:20004,30:15,20002:20004,3:1,2,30003,4,,,,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,7,24050,1,36,解锁图纸,1,1,20002,6,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
24050,老式机械手表,Equip_Icon01_atlas,icon_24050,icon_24050,icon_24050,3,22,里面藏着或快乐或痛苦的回忆,5,4,2,24030,2,24030,36,制作木制的鱼竿达到X36可解锁,6,9,10,131,295,81,13,1260,20001:20004,49:25,20001:20004,4:2,2,30006,3,,,,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,7,24060,1,36,解锁图纸,1,1,20001,10,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
24060,复古的耳机,Equip_Icon01_atlas,icon_24060,icon_24060,icon_24060,3,22,似乎已经听不到声音了,6,5,2,24050,2,24050,36,制作老式机械手表达到X36可解锁,10,9,12,180,375,135,13,1920,20001:20005,71:16,20001:20005,7:1,1,24011,1,2,30009,3,4,0,25,9,制作耗时,1,1,20001,14,22,资源节省,1,7,24070,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
24070,士兵的铭牌,Equip_Icon01_atlas,icon_24070,icon_24070,icon_24070,3,22,正面：克莱恩·莫雷蒂 95：CO~反面：安，我爱你。。,7,6,2,24060,2,24060,40,制作复古的耳机达到X40可解锁,15,9:4,14:1,233,465,349,13,2700,20001:20004:20005,99:49:25,20001:20004:20005,9:4:2,1,24031,1,2,30012,2,4,0,25,9,制作耗时,1,1,20001,20,22,资源节省,1,7,24080,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
24080,精致的打火机,Equip_Icon01_atlas,icon_24080,icon_24080,icon_24080,3,22,雪茄的好伴侣,8,7,2,24070,2,24070,40,制作士兵的铭牌达到X40可解锁,25,9:4,17:13,330,620,379,13,6000,20001:20005,141:36,20001:20005,14:3,2,30013,4,,,,4,0,25,10,制作耗时,1,1,20001,28,24,资源节省,1,7,24100,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
24100,黑金十字架,Equip_Icon01_atlas,icon_24100,icon_24100,icon_24100,3,22,它的主人是虔诚的基督教徒,10,8,2,24080,2,24080,44,制作精致的打火机达到X44可解锁,35,9:4,22:18,533,925,896,13,16200,20001:20005:20010,214:57:8,20001:20005:20010,21:5:1,2,30016,5,2,30010,4,4,0,25,11,制作耗时,1,1,20001,43,28,资源节省,1,7,24110,1,50,解锁图纸,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
24110,冠军的奖杯,Equip_Icon01_atlas,icon_24110,icon_24110,icon_24110,3,22,闪亮亮的外表下流淌着它主人多年努力的汗水,11,9,2,24100,2,24100,50,制作黑金十字架达到X50可解锁,45,9:4,24:20,630,1065,1224,13,16800,20001:20005:20010,244:67:13,20001:20005:20010,24:6:1,2,30019,5,2,30018,3,4,0,25,10,制作耗时,1,1,20001,49,26,资源节省,1,7,24130,1,46,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
24130,复刻圣经,Equip_Icon02_atlas,equip_shoushi,equip_shoushi,equip_shoushi,3,22,并不厚重的书本，承载着几代人厚重的虔诚。,13,10,2,24110,2,24110,46,制作冠军的奖杯达到X46可解锁,45,9:4,27:23,795,2335,1909,13,29400,20001:20005:20010,290:82:22,20001:20005:20010,29:8:2,2,30022,6,2,30019,4,4,0,20,10,制作耗时,1,1,20001,58,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
24040,命运扑克,Equip_Icon01_atlas,icon_24040,icon_24040,icon_24040,3,22,带给人以最大的精神慰藉,4,3,6,-1,3,184040,1,通过购买礼包获得,0,9,8,92,225,56,13,780,20003:20004,34:17,20003:20004,3:1,2,30004,3,,,,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,1,20003,7,36,资源节省,1,1,20001,3,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
24150,便携酒壶,Equip_Icon01_atlas,icon_24150,icon_24150,icon_24150,3,22,累了，打开喝一口，但是不能喝太多，会醉倒的,15,4,3,2,3,184150,1,开启普通密码箱获得,0,9,11,150,335,119,13,1590,20001:20004,60:30,20001:20004,6:3,2,30006,3,,,,5,0,125,9,售价提升,1,4,0,20,22,制作耗时,1,1,20001,12,40,资源节省,1,1,20004,6,60,资源节省,1,8,0,2,95,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
24160,荣誉勋章,Equip_Icon01_atlas,icon_24160,icon_24160,icon_24160,3,22,它记录了你过往的战功,16,7,6,-1,3,184160,1,通过购买礼包获得,0,9:4,19:15,405,735,502,13,8400,20001:20005:20007,170:43:22,20001:20005:20007,17:4:2,2,30015,4,2,30009,1,4,0,20,10,制作耗时,1,1,20001,34,24,资源节省,1,5,0,125,44,售价提升,1,2,30015,2,70,节约配件,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
24090,银制子弹,Equip_Icon01_atlas,icon_24090,icon_24090,icon_24090,3,22,象征性大于实际意义的子弹,9,7,3,5,3,184090,1,开启胜利宝箱获得,0,9:4,18:14,368,675,510,13,7200,20001:20005,155:39,20001:20005,15:3,2,30015,3,2,30013,2,4,0,25,10,制作耗时,1,1,20001,31,24,资源节省,1,5,0,125,44,售价提升,1,4,0,10,70,制作耗时,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
24120,新人的对戒,Equip_Icon02_atlas,icon_24120,icon_24120,icon_24120,3,22,光亮美丽的戒指，比戒指更美的是它主人爱情,12,9,4,-1,3,184120,1,幸运转盘获得,0,9:4,26:22,735,1220,1777,13,24600,20001:20005:20009,275:77:14,20001:20005:20009,27:7:1,2,30021,8,,,,4,0,25,10,制作耗时,1,1,20001,55,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,15,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
24140,废土旅行手册,Equip_Icon02_atlas,equip_shoushi,equip_shoushi,equip_shoushi,3,22,第一页简介：不要来废土。。。,14,10,4,-1,3,184140,1,幸运转盘获得,0,9:4,28:24,848,2480,2451,13,34800,20001:20005:20010,306:87:25,20001:20005:20010,30:8:2,2,30022,5,2,30018,3,4,0,20,9,制作耗时,1,1,20001,61,22,资源节省,1,5,0,125,40,售价提升,1,1,20005,17,65,资源节省,1,8,0,2,100,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
25010,木板盾,Equip_Icon01_atlas,icon_25010,icon_25010,icon_25010,3,23,结构密集的盾牌,1,1,2,3010,2,3010,16,制作简易弓达到X16可解锁,1,1,1,4,25,1,11,30,20002,7,20002,1,,,,,,,7,25020,1,8,解锁图纸,1,5,0,150,20,售价提升,1,1,20002,1,36,资源节省,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
25020,远古铁盾,Equip_Icon01_atlas,icon_25020,icon_25020,icon_25020,3,23,精钢千锤百炼而成的盾牌,2,2,2,25010,2,25010,8,制作木板盾达到X8可解锁,2,1,2,18,70,16,12,140,20001,14,20001,1,2,30001,1,,,,5,0,150,8,售价提升,1,7,25030,1,20,解锁图纸,1,1,20001,3,36,资源节省,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
25030,全钢盾牌,Equip_Icon01_atlas,icon_25030,icon_25030,icon_25030,3,23,不用担心它会不会不结实，只要你能承受它的重量,3,3,2,25020,2,25020,20,制作远古铁盾达到X20可解锁,3,1,3,35,110,21,13,270,20001:20004,17:9,20001:20004,1:1,2,30002,3,,,,5,0,150,7,售价提升,1,4,0,25,18,制作耗时,1,7,25040,1,32,解锁图纸,1,1,20001,3,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
25040,劫掠者盾牌,Equip_Icon01_atlas,icon_25040,icon_25040,icon_25040,3,23,强盗的专属，可惜它的主人对进攻的热爱远远大于防御,4,4,2,25030,2,25030,32,制作全钢盾牌达到X32可解锁,6,1,7,74,190,42,13,630,20001:20002,15:30,20001:20002,1:3,2,30004,3,,,,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,7,25060,1,36,解锁图纸,1,1,20001,6,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
